Merchant ID,Merchant Firm Name,Merchant Name,Address,IFSC Code,GST Number,Proprietor DOB,Gender,Occupation,Annual Turnover,Branch Code,Customer Segment,Avg Monthly Balance,Current Balance,Account Type,Tenure with Bank,Risk Rating,Product Type,Product ID,Sale Date,Sales Value/Premium,Revenue Contribution,Status,Month,Quarter,Year,Seasonality Flag,Policy Type,Policy Term
YESB49705332,Saini Agencies,Ajay Dalal,"Plot 746, Cyber City, Gurgaon, HR",YESB0000655,06MZTLC9735F1Z5,1977-06-29,Female,Business Owner,6182722,GGN001,Corporate,1449581,1416874,Current,8y 9m,Medium,,,,,,,,,,,,
YESB53157827,Dalal Agencies,Anil Verma,"Plot 641, DLF Phase 1, Gurgaon, HR",YESB0000655,06XTWBM5443U1Z6,1973-10-25,Female,Business Owner,4955182,GGN001,SME,985665,1036917,Current,4y 8m,Medium,Loan,PROD103104,2023-01-29 00:00:00,1529310,30586.2,Closed,January,Q1,2023,Regular,,
YESB76717249,Saini Solutions,Sunil Chaudhary,"Plot 764, Udyog Vihar, Gurgaon, HR",YESB0000655,06UITRU8806L1Z5,1996-09-15,Female,Business Owner,9739042,GGN001,Corporate,2384050,2686756,Current,5y 1m,Medium,,,,,,,,,,,,
YESB20305660,Malik Enterprises,Pawan Hooda,"Plot 61, Cyber City, Gurgaon, HR",YESB0000655,06YURTK9159K1Z2,1977-06-29,Female,Business Owner,3379144,GGN002,SME,609157,730285,Current,5y 7m,Medium,,,,,,,,,,,,
YESB91499490,Malik Enterprises,Sanjay Yadav,"Plot 379, DLF Phase 1, Gurgaon, HR",YESB0000655,06PPCFI1073K1Z4,1971-08-25,Female,Business Owner,2309305,GGN005,SME,528396,453581,Current,9y 3m,Medium,,,,,,,,,,,,
YESB79732380,Chaudhary Agencies,Kuldeep Malik,"Plot 290, Cyber City, Gurgaon, HR",YESB0000655,06RNYHI8403L1Z2,1976-12-15,Female,Business Owner,7188353,GGN002,Corporate,1598839,1775694,Current,5y 5m,Medium,Insurance,PROD121299,2023-12-17 00:00:00,147525,22128.75,Closed,December,Q4,2023,Festive,General,9
YESB54883053,Dalal Solutions,Manoj Yadav,"Plot 725, Cyber City, Gurgaon, HR",YESB0000655,06QKQSA0253R1Z8,1974-04-28,Male,Business Owner,7617718,GGN005,Corporate,1085277,1300544,Current,9y 8m,Medium,Loan,PROD103731,2023-10-22 00:00:00,1779561,35591.22,Pending,October,Q4,2023,Festive,,
YESB46500776,Malik Agencies,Rajesh Yadav,"Plot 946, Sector 14, Gurgaon, HR",YESB0000655,06GJGIP4104O1Z5,1976-09-23,Male,Business Owner,8857559,GGN004,Corporate,1739197,1471365,Current,7y 10m,Medium,Insurance,PROD103315,2023-02-15 00:00:00,242173,36325.95,Closed,February,Q1,2023,Regular,Health,20
YESB46500776,Malik Agencies,Rajesh Yadav,"Plot 946, Sector 14, Gurgaon, HR",YESB0000655,06GJGIP4104O1Z5,1976-09-23,Male,Business Owner,8857559,GGN004,Corporate,1739197,1471365,Current,7y 10m,Medium,Credit Card,PROD107827,2024-06-13 00:00:00,0,1500,Pending,June,Q2,2024,Regular,,
YESB46500776,Malik Agencies,Rajesh Yadav,"Plot 946, Sector 14, Gurgaon, HR",YESB0000655,06GJGIP4104O1Z5,1976-09-23,Male,Business Owner,8857559,GGN004,Corporate,1739197,1471365,Current,7y 10m,Medium,Fixed Deposit,PROD123572,2024-03-19 00:00:00,787624,3938.12,Closed,March,Q1,2024,FY End,,
YESB23569737,Malik Enterprises,Rakesh Saini,"Plot 11, Cyber City, Gurgaon, HR",YESB0000655,06TRWWM5843H1Z4,1993-12-25,Female,Business Owner,7688352,GGN005,Corporate,1948076,2315252,Current,10y 3m,Medium,,,,,,,,,,,,
YESB86002925,Saini Trading Co,Rajesh Rathi,"Plot 279, Sohna Road, Gurgaon, HR",YESB0000655,06JDQED6620H1Z9,1982-05-04,Female,Business Owner,6281033,GGN004,Corporate,637031,667759,Current,5y 2m,Medium,,,,,,,,,,,,
YESB57020087,Chaudhary Trading Co,Anil Rathi,"Plot 232, Sector 14, Gurgaon, HR",YESB0000655,06LVMQQ2486K1Z1,1991-01-22,Male,Business Owner,9287434,GGN004,Corporate,2487911,2267184,Current,3y 9m,Medium,Mutual Fund,PROD113169,2024-04-01 00:00:00,473407,4734.07,Closed,April,Q2,2024,Regular,,
YESB81764450,Saini Agencies,Rajesh Malik,"Plot 84, Sector 14, Gurgaon, HR",YESB0000655,06AYQYA2841T1Z3,1990-01-17,Female,Business Owner,6673446,GGN002,Corporate,1390320,1283260,Current,8y 2m,Medium,,,,,,,,,,,,
YESB23354785,Malik Ventures,Anil Hooda,"Plot 705, Sector 14, Gurgaon, HR",YESB0000655,06DPIGJ3326R1Z2,1966-11-30,Female,Business Owner,9091483,GGN001,Corporate,2240840,2548496,Current,10y 10m,Medium,,,,,,,,,,,,
YESB26431512,Verma Trading Co,Manoj Yadav,"Plot 814, DLF Phase 1, Gurgaon, HR",YESB0000655,06UKHCM2873A1Z8,1966-09-10,Male,Business Owner,1963328,GGN005,SME,236452,261589,Current,2y 1m,Medium,,,,,,,,,,,,
YESB93725456,Sharma Enterprises,Vijay Saini,"Plot 421, Cyber City, Gurgaon, HR",YESB0000655,06FBKWB9032S1Z9,1968-02-16,Male,Business Owner,3615089,GGN003,SME,641723,739343,Current,5y 10m,Medium,Insurance,PROD107380,2024-10-21 00:00:00,187884,28182.6,Pending,October,Q4,2024,Festive,Health,16
YESB10320026,Malik Ventures,Sunil Gupta,"Plot 541, Cyber City, Gurgaon, HR",YESB0000655,06XPSBA6250M1Z5,1985-05-12,Female,Business Owner,1202955,GGN005,SME,293929,247603,Current,1y 5m,Medium,Mutual Fund,PROD115482,2024-02-02 00:00:00,306464,3064.64,Pending,February,Q1,2024,Regular,,
YESB95325111,Sharma Trading Co,Sunil Sharma,"Plot 450, Cyber City, Gurgaon, HR",YESB0000655,06SXFYQ2436P1Z7,1994-09-23,Female,Business Owner,4551345,GGN005,SME,545193,562214,Current,4y 1m,Medium,,,,,,,,,,,,
YESB55637198,Malik Trading Co,Manoj Gupta,"Plot 263, DLF Phase 1, Gurgaon, HR",YESB0000655,06EZRXZ5516M1Z1,1998-10-25,Female,Business Owner,5701086,GGN001,Corporate,852135,861599,Current,9y 6m,Medium,Insurance,PROD108879,2023-05-20 00:00:00,191106,28665.9,Closed,May,Q2,2023,Regular,Life,25
YESB55637198,Malik Trading Co,Manoj Gupta,"Plot 263, DLF Phase 1, Gurgaon, HR",YESB0000655,06EZRXZ5516M1Z1,1998-10-25,Female,Business Owner,5701086,GGN001,Corporate,852135,861599,Current,9y 6m,Medium,Insurance,PROD123833,2023-05-12 00:00:00,138626,20793.9,Closed,May,Q2,2023,Regular,Health,15
YESB80644649,Yadav Solutions,Sandeep Gupta,"Plot 927, Udyog Vihar, Gurgaon, HR",YESB0000655,06VQTIK1228Q1Z7,1982-12-07,Male,Business Owner,5640344,GGN005,Corporate,843848,701894,Current,7y 7m,Medium,,,,,,,,,,,,
YESB42452571,Saini Agencies,Anil Saini,"Plot 42, Sohna Road, Gurgaon, HR",YESB0000655,06EOLCD9795E1Z7,1977-11-21,Female,Business Owner,3467023,GGN001,SME,751770,707298,Current,4y 2m,Medium,,,,,,,,,,,,
YESB35212143,Dalal Solutions,Pawan Hooda,"Plot 767, Cyber City, Gurgaon, HR",YESB0000655,06RTEXA7830Q1Z5,1962-07-25,Male,Business Owner,5714507,GGN004,Corporate,623089,718736,Current,7y 11m,Medium,Mutual Fund,PROD105633,2023-10-16 00:00:00,172645,1726.45,Closed,October,Q4,2023,Festive,,
YESB28620971,Saini Ventures,Rakesh Rathi,"Plot 14, DLF Phase 1, Gurgaon, HR",YESB0000655,06CMDFD0555G1Z8,1992-03-13,Male,Business Owner,3005310,GGN003,SME,793093,888832,Current,7y 0m,Medium,,,,,,,,,,,,
YESB31180739,Rathi Agencies,Amit Malik,"Plot 605, Sohna Road, Gurgaon, HR",YESB0000655,06LJIIS7369K1Z3,1990-12-24,Female,Business Owner,4543241,GGN004,SME,834870,697289,Current,10y 11m,Medium,,,,,,,,,,,,
YESB60326783,Saini Ventures,Vijay Rathi,"Plot 835, Cyber City, Gurgaon, HR",YESB0000655,06XZSSD7000G1Z6,1983-02-14,Male,Business Owner,9206774,GGN004,Corporate,2029552,1784068,Current,9y 11m,Medium,Insurance,PROD101910,2023-11-12 00:00:00,129146,19371.9,Pending,November,Q4,2023,Festive,General,22
YESB22140018,Saini Enterprises,Rakesh Malik,"Plot 461, DLF Phase 1, Gurgaon, HR",YESB0000655,06TZAOR4465R1Z8,1992-01-13,Male,Business Owner,5941772,GGN001,Corporate,1596487,1306797,Current,10y 7m,Medium,,,,,,,,,,,,
YESB62220541,Gupta Solutions,Rakesh Saini,"Plot 623, Sohna Road, Gurgaon, HR",YESB0000655,06CLKXO9658D1Z9,1968-06-22,Female,Business Owner,4043619,GGN005,SME,1065406,1269975,Current,7y 7m,Medium,Credit Card,PROD124237,2024-02-15 00:00:00,0,1500,Closed,February,Q1,2024,Regular,,
YESB26152707,Chaudhary Ventures,Anil Hooda,"Plot 158, DLF Phase 1, Gurgaon, HR",YESB0000655,06IUJZF9606F1Z9,1964-08-30,Female,Business Owner,4754301,GGN003,SME,1291573,1167914,Current,9y 4m,Medium,,,,,,,,,,,,
YESB87989219,Hooda Enterprises,Deepak Hooda,"Plot 804, DLF Phase 1, Gurgaon, HR",YESB0000655,06OYENV3223H1Z5,1993-05-09,Male,Business Owner,6548087,GGN004,Corporate,1348353,1468902,Current,1y 7m,Medium,,,,,,,,,,,,
YESB18910790,Saini Solutions,Vijay Verma,"Plot 441, Udyog Vihar, Gurgaon, HR",YESB0000655,06MXFWZ7690V1Z2,1999-01-20,Female,Business Owner,8609330,GGN003,Corporate,1408460,1340738,Current,4y 9m,Medium,,,,,,,,,,,,
YESB51734403,Rathi Ventures,Sunil Saini,"Plot 635, Sector 14, Gurgaon, HR",YESB0000655,06DEYSI6122E1Z8,1968-06-06,Female,Business Owner,6793351,GGN002,Corporate,1800902,2035532,Current,7y 1m,Medium,,,,,,,,,,,,
YESB54797303,Verma Solutions,Vikram Dalal,"Plot 489, Cyber City, Gurgaon, HR",YESB0000655,06QURXW0811J1Z5,1968-07-27,Female,Business Owner,3220951,GGN001,SME,448971,403410,Current,5y 0m,Medium,,,,,,,,,,,,
YESB87548376,Hooda Enterprises,Ajay Saini,"Plot 524, DLF Phase 1, Gurgaon, HR",YESB0000655,06ZMUPW8971H1Z2,1969-12-07,Female,Business Owner,8146950,GGN002,Corporate,1926950,1585579,Current,5y 9m,Medium,,,,,,,,,,,,
YESB16924764,Gupta Trading Co,Amit Dalal,"Plot 751, Cyber City, Gurgaon, HR",YESB0000655,06JFSEM6414D1Z1,1993-06-23,Male,Business Owner,6421054,GGN001,Corporate,764156,786431,Current,5y 8m,Medium,,,,,,,,,,,,
YESB93471468,Chaudhary Trading Co,Sunil Dalal,"Plot 778, DLF Phase 1, Gurgaon, HR",YESB0000655,06SHHTP2833Z1Z7,1994-05-28,Male,Business Owner,3839631,GGN001,SME,983414,1144090,Current,5y 9m,Medium,,,,,,,,,,,,
YESB46492262,Rathi Solutions,Kuldeep Malik,"Plot 45, Cyber City, Gurgaon, HR",YESB0000655,06BUDSG5194P1Z3,1971-10-13,Female,Business Owner,1839250,GGN002,SME,360105,367416,Current,1y 7m,Medium,,,,,,,,,,,,
YESB83870946,Chaudhary Enterprises,Sandeep Dalal,"Plot 685, Sector 14, Gurgaon, HR",YESB0000655,06QYZQC1587S1Z2,1984-01-02,Female,Business Owner,8371290,GGN003,Corporate,2038512,2305150,Current,10y 9m,Medium,Credit Card,PROD123131,2024-05-15 00:00:00,0,1500,Active,May,Q2,2024,Regular,,
YESB13952844,Sharma Solutions,Vijay Dalal,"Plot 785, Cyber City, Gurgaon, HR",YESB0000655,06CYBAQ4090Z1Z3,1967-07-16,Female,Business Owner,1668626,GGN003,SME,267750,220075,Current,2y 1m,Medium,Credit Card,PROD106470,2024-06-22 00:00:00,0,1500,Active,June,Q2,2024,Regular,,
YESB17830781,Verma Ventures,Manoj Rathi,"Plot 789, Sohna Road, Gurgaon, HR",YESB0000655,06URVAK0900I1Z4,1977-12-25,Male,Business Owner,7516251,GGN003,Corporate,1323137,1293369,Current,5y 6m,Medium,,,,,,,,,,,,
YESB33030154,Hooda Solutions,Pawan Hooda,"Plot 797, Udyog Vihar, Gurgaon, HR",YESB0000655,06NPVTJ3533U1Z4,1976-02-13,Female,Business Owner,4715008,GGN005,SME,1322934,1467664,Current,10y 3m,Medium,Insurance,PROD111013,2024-04-22 00:00:00,221178,33176.7,Active,April,Q2,2024,Regular,General,24
YESB25282917,Chaudhary Enterprises,Manoj Saini,"Plot 242, DLF Phase 1, Gurgaon, HR",YESB0000655,06XVCMB7247O1Z9,1973-06-13,Male,Business Owner,1754756,GGN004,SME,274813,275049,Current,7y 2m,Medium,,,,,,,,,,,,
YESB97052961,Rathi Solutions,Naveen Hooda,"Plot 523, DLF Phase 1, Gurgaon, HR",YESB0000655,06SXTND3845U1Z2,1965-02-01,Male,Business Owner,2350763,GGN001,SME,402741,395553,Current,4y 7m,Medium,Fixed Deposit,PROD102525,2024-05-12 00:00:00,813176,4065.88,Pending,May,Q2,2024,Regular,,
YESB17025361,Verma Trading Co,Manoj Yadav,"Plot 73, Sohna Road, Gurgaon, HR",YESB0000655,06OHRTH5015Q1Z5,1991-12-03,Male,Business Owner,5490581,GGN005,Corporate,1471458,1260117,Current,7y 7m,Medium,,,,,,,,,,,,
YESB40058165,Yadav Trading Co,Naveen Yadav,"Plot 832, Cyber City, Gurgaon, HR",YESB0000655,06ISBMN1378E1Z7,1969-03-20,Female,Business Owner,7467248,GGN001,Corporate,1358707,1609519,Current,2y 7m,Medium,Credit Card,PROD116980,2023-04-10 00:00:00,0,1500,Closed,April,Q2,2023,Regular,,
YESB76902633,Dalal Trading Co,Anil Gupta,"Plot 408, Sohna Road, Gurgaon, HR",YESB0000655,06TGTFC7409J1Z7,1973-03-13,Male,Business Owner,3426291,GGN004,SME,758950,781470,Current,1y 0m,Medium,,,,,,,,,,,,
YESB51882084,Dalal Ventures,Deepak Yadav,"Plot 404, Udyog Vihar, Gurgaon, HR",YESB0000655,06ZVOHQ0618P1Z8,1996-04-02,Female,Business Owner,2022850,GGN003,SME,476282,514752,Current,3y 8m,Medium,Insurance,PROD105053,2024-10-29 00:00:00,232771,34915.65,Active,October,Q4,2024,Festive,Health,7
YESB32964285,Malik Enterprises,Sunil Malik,"Plot 180, Cyber City, Gurgaon, HR",YESB0000655,06XMSXY3460Z1Z5,1996-04-24,Female,Business Owner,8711774,GGN004,Corporate,1160151,1335814,Current,5y 7m,Medium,,,,,,,,,,,,
YESB23205121,Verma Agencies,Ajay Yadav,"Plot 605, DLF Phase 1, Gurgaon, HR",YESB0000655,06RTWEH5317F1Z6,1990-06-12,Female,Business Owner,9227555,GGN004,Corporate,1426745,1582165,Current,10y 2m,Medium,,,,,,,,,,,,
YESB50843847,Rathi Trading Co,Deepak Chaudhary,"Plot 527, Cyber City, Gurgaon, HR",YESB0000655,06BRTQS3385P1Z1,1986-06-22,Female,Business Owner,9943886,GGN004,Corporate,1582339,1425491,Current,2y 8m,Medium,Loan,PROD105652,2023-03-22 00:00:00,1254924,25098.48,Closed,March,Q1,2023,FY End,,
YESB23665384,Sharma Solutions,Naveen Verma,"Plot 549, Sector 14, Gurgaon, HR",YESB0000655,06IGFQR8942R1Z5,1993-06-01,Male,Business Owner,1576987,GGN003,SME,472472,493948,Current,9y 9m,Medium,,,,,,,,,,,,
YESB80058039,Chaudhary Agencies,Sanjay Sharma,"Plot 97, Udyog Vihar, Gurgaon, HR",YESB0000655,06IGQVX9368D1Z5,1994-07-18,Male,Business Owner,3195164,GGN001,SME,658847,688723,Current,2y 1m,Medium,,,,,,,,,,,,
YESB44795518,Malik Enterprises,Kuldeep Chaudhary,"Plot 955, Udyog Vihar, Gurgaon, HR",YESB0000655,06AGVNR8696L1Z3,1967-12-30,Male,Business Owner,7031246,GGN004,Corporate,1141567,1244344,Current,8y 4m,Medium,,,,,,,,,,,,
YESB14045185,Dalal Trading Co,Ajay Rathi,"Plot 723, Sector 14, Gurgaon, HR",YESB0000655,06HUWJO3227M1Z3,1980-04-27,Female,Business Owner,4892073,GGN005,SME,832131,821775,Current,10y 4m,Medium,,,,,,,,,,,,
YESB45496613,Dalal Trading Co,Rajesh Hooda,"Plot 838, Cyber City, Gurgaon, HR",YESB0000655,06ASLDG1623C1Z5,1980-05-07,Male,Business Owner,3866295,GGN001,SME,985321,1041912,Current,6y 10m,Medium,Credit Card,PROD118203,2024-01-16 00:00:00,0,1500,Pending,January,Q1,2024,Regular,,
YESB96363469,Yadav Trading Co,Sunil Dalal,"Plot 957, Udyog Vihar, Gurgaon, HR",YESB0000655,06IBVAJ5792X1Z1,1997-05-01,Male,Business Owner,5489804,GGN004,Corporate,1438921,1547063,Current,2y 11m,Medium,Insurance,PROD121405,2024-05-11 00:00:00,120959,18143.85,Closed,May,Q2,2024,Regular,General,12
YESB54275328,Hooda Solutions,Rakesh Verma,"Plot 314, Cyber City, Gurgaon, HR",YESB0000655,06ICQDW7995I1Z9,1987-08-08,Female,Business Owner,6786014,GGN005,Corporate,847173,697422,Current,8y 2m,Medium,Fixed Deposit,PROD116049,2024-07-23 00:00:00,146708,733.54,Pending,July,Q3,2024,Regular,,
YESB83478908,Gupta Solutions,Pawan Chaudhary,"Plot 634, Cyber City, Gurgaon, HR",YESB0000655,06LBFNK0104X1Z2,1995-07-26,Female,Business Owner,3373598,GGN001,SME,911356,926831,Current,7y 4m,Medium,Insurance,PROD103389,2024-12-20 00:00:00,108443,16266.45,Active,December,Q4,2024,Festive,Life,25
YESB83478908,Gupta Solutions,Pawan Chaudhary,"Plot 634, Cyber City, Gurgaon, HR",YESB0000655,06LBFNK0104X1Z2,1995-07-26,Female,Business Owner,3373598,GGN001,SME,911356,926831,Current,7y 4m,Medium,Fixed Deposit,PROD106010,2023-06-09 00:00:00,503374,2516.87,Active,June,Q2,2023,Regular,,
YESB49902317,Sharma Ventures,Sunil Verma,"Plot 309, DLF Phase 1, Gurgaon, HR",YESB0000655,06CJKAY3166N1Z8,1984-02-22,Male,Business Owner,7596829,GGN002,Corporate,1720168,1777933,Current,1y 3m,Medium,,,,,,,,,,,,
YESB87608368,Sharma Enterprises,Rakesh Hooda,"Plot 890, Sohna Road, Gurgaon, HR",YESB0000655,06MFJKC1622P1Z9,1986-10-20,Male,Business Owner,7099833,GGN003,Corporate,1126571,1284631,Current,3y 0m,Medium,,,,,,,,,,,,
YESB25367328,Chaudhary Enterprises,Amit Gupta,"Plot 917, DLF Phase 1, Gurgaon, HR",YESB0000655,06SQVRZ0819B1Z3,1964-08-23,Male,Business Owner,9348348,GGN001,Corporate,2519082,2311615,Current,6y 9m,Medium,,,,,,,,,,,,
YESB21156328,Rathi Trading Co,Sandeep Hooda,"Plot 630, Sector 14, Gurgaon, HR",YESB0000655,06NKUYD7400Q1Z7,1989-07-07,Male,Business Owner,1856707,GGN004,SME,405072,411236,Current,5y 5m,Medium,Mutual Fund,PROD109769,2024-08-05 00:00:00,489290,4892.9,Pending,August,Q3,2024,Regular,,
YESB37804726,Rathi Trading Co,Ajay Verma,"Plot 112, Sohna Road, Gurgaon, HR",YESB0000655,06PLRBQ4631U1Z6,1983-07-24,Male,Business Owner,8444501,GGN003,Corporate,1668460,1552927,Current,5y 6m,Medium,Fixed Deposit,PROD107677,2024-11-16 00:00:00,858350,4291.75,Active,November,Q4,2024,Festive,,
YESB10553661,Verma Agencies,Kuldeep Hooda,"Plot 843, Udyog Vihar, Gurgaon, HR",YESB0000655,06UTFQE0916Z1Z5,1985-11-21,Male,Business Owner,8415062,GGN001,Corporate,1894481,2184919,Current,8y 10m,Medium,,,,,,,,,,,,
YESB37341672,Chaudhary Enterprises,Rakesh Dalal,"Plot 659, Udyog Vihar, Gurgaon, HR",YESB0000655,06NYYIP0645K1Z1,1973-10-23,Male,Business Owner,1957478,GGN002,SME,520685,483682,Current,7y 1m,Medium,Insurance,PROD101870,2024-11-27 00:00:00,201589,30238.35,Active,November,Q4,2024,Festive,General,19
YESB19895898,Sharma Ventures,Sandeep Yadav,"Plot 673, Sohna Road, Gurgaon, HR",YESB0000655,06AJNAW1928R1Z4,1971-10-11,Male,Business Owner,3087838,GGN003,SME,805553,850732,Current,3y 5m,Medium,Insurance,PROD118260,2023-07-17 00:00:00,151508,22726.2,Pending,July,Q3,2023,Regular,Life,24
YESB42590192,Saini Agencies,Amit Hooda,"Plot 982, Cyber City, Gurgaon, HR",YESB0000655,06QLUBI9672Z1Z2,1989-08-19,Male,Business Owner,6065903,GGN002,Corporate,881832,944458,Current,4y 3m,Medium,,,,,,,,,,,,
YESB64813134,Hooda Enterprises,Kuldeep Verma,"Plot 379, DLF Phase 1, Gurgaon, HR",YESB0000655,06IPZHZ4449B1Z0,1975-07-23,Female,Business Owner,3343490,GGN002,SME,983435,1003368,Current,5y 0m,Medium,,,,,,,,,,,,
YESB99364529,Malik Agencies,Rajesh Hooda,"Plot 28, Sohna Road, Gurgaon, HR",YESB0000655,06GTIRM2329I1Z3,1980-04-07,Male,Business Owner,2644726,GGN001,SME,579522,687827,Current,1y 3m,Medium,,,,,,,,,,,,
YESB88038331,Chaudhary Trading Co,Vikram Dalal,"Plot 899, Cyber City, Gurgaon, HR",YESB0000655,06GZKEK4591F1Z8,2000-11-12,Female,Business Owner,5067608,GGN001,Corporate,703004,577775,Current,8y 4m,Medium,,,,,,,,,,,,
YESB99965773,Dalal Ventures,Naveen Sharma,"Plot 120, Udyog Vihar, Gurgaon, HR",YESB0000655,06GSZNQ3951F1Z6,1963-11-30,Male,Business Owner,3100382,GGN001,SME,924568,879597,Current,8y 7m,Medium,,,,,,,,,,,,
YESB97996678,Rathi Ventures,Kuldeep Gupta,"Plot 933, Sector 14, Gurgaon, HR",YESB0000655,06EHNBP7298K1Z0,1995-03-30,Female,Business Owner,9769646,GGN005,Corporate,1794027,1949187,Current,3y 4m,Medium,Credit Card,PROD111582,2023-09-04 00:00:00,0,1500,Active,September,Q3,2023,Regular,,
YESB78175331,Malik Solutions,Rajesh Sharma,"Plot 213, Sohna Road, Gurgaon, HR",YESB0000655,06RBOSX4530R1Z4,1996-02-16,Female,Business Owner,2070364,GGN002,SME,462494,450562,Current,7y 10m,Medium,,,,,,,,,,,,
YESB97489092,Malik Solutions,Ajay Hooda,"Plot 256, Udyog Vihar, Gurgaon, HR",YESB0000655,06KELBO8385O1Z7,1992-11-09,Male,Business Owner,3660571,GGN004,SME,875729,814733,Current,5y 0m,Medium,,,,,,,,,,,,
YESB27783606,Malik Trading Co,Anil Verma,"Plot 452, Udyog Vihar, Gurgaon, HR",YESB0000655,06RNVLT6695P1Z0,1997-02-14,Male,Business Owner,3634955,GGN001,SME,916319,788398,Current,5y 11m,Medium,,,,,,,,,,,,
YESB50138338,Saini Agencies,Anil Sharma,"Plot 548, Sohna Road, Gurgaon, HR",YESB0000655,06GLIQA7114R1Z8,1976-11-03,Female,Business Owner,7143067,GGN003,Corporate,1181298,1305483,Current,4y 10m,Medium,Mutual Fund,PROD124748,2023-02-19 00:00:00,470039,4700.39,Pending,February,Q1,2023,Regular,,
YESB32677749,Chaudhary Ventures,Ajay Malik,"Plot 57, Cyber City, Gurgaon, HR",YESB0000655,06IFKKD2505I1Z7,1964-05-13,Female,Business Owner,4296100,GGN002,SME,1173941,1080513,Current,7y 0m,Medium,Mutual Fund,PROD105155,2024-12-14 00:00:00,470868,4708.68,Active,December,Q4,2024,Festive,,
YESB32677749,Chaudhary Ventures,Ajay Malik,"Plot 57, Cyber City, Gurgaon, HR",YESB0000655,06IFKKD2505I1Z7,1964-05-13,Female,Business Owner,4296100,GGN002,SME,1173941,1080513,Current,7y 0m,Medium,Insurance,PROD123118,2023-12-25 00:00:00,145805,21870.75,Pending,December,Q4,2023,Festive,Life,24
YESB96970343,Yadav Trading Co,Sandeep Dalal,"Plot 719, Sohna Road, Gurgaon, HR",YESB0000655,06LTVNV5597M1Z9,1977-04-19,Male,Business Owner,1373059,GGN005,SME,344606,412222,Current,3y 4m,Medium,,,,,,,,,,,,
YESB32662032,Yadav Ventures,Sunil Yadav,"Plot 387, DLF Phase 1, Gurgaon, HR",YESB0000655,06ZJQHQ9219K1Z8,1988-11-16,Male,Business Owner,6265820,GGN004,Corporate,955480,1123297,Current,7y 8m,Medium,,,,,,,,,,,,
YESB30664847,Sharma Trading Co,Rakesh Verma,"Plot 367, DLF Phase 1, Gurgaon, HR",YESB0000655,06QFMZU0616V1Z7,1974-01-08,Female,Business Owner,3552974,GGN001,SME,493899,542837,Current,4y 0m,Medium,Insurance,PROD113521,2024-04-27 00:00:00,90815,13622.25,Active,April,Q2,2024,Regular,General,11
YESB30664847,Sharma Trading Co,Rakesh Verma,"Plot 367, DLF Phase 1, Gurgaon, HR",YESB0000655,06QFMZU0616V1Z7,1974-01-08,Female,Business Owner,3552974,GGN001,SME,493899,542837,Current,4y 0m,Medium,Credit Card,PROD115066,2024-08-30 00:00:00,0,1500,Closed,August,Q3,2024,Regular,,
YESB15352532,Gupta Ventures,Kuldeep Verma,"Plot 445, DLF Phase 1, Gurgaon, HR",YESB0000655,06BTXCN6213T1Z2,1989-09-13,Female,Business Owner,6362133,GGN004,Corporate,1092234,1301630,Current,4y 9m,Medium,Fixed Deposit,PROD110120,2024-11-14 00:00:00,660874,3304.37,Closed,November,Q4,2024,Festive,,
YESB15352532,Gupta Ventures,Kuldeep Verma,"Plot 445, DLF Phase 1, Gurgaon, HR",YESB0000655,06BTXCN6213T1Z2,1989-09-13,Female,Business Owner,6362133,GGN004,Corporate,1092234,1301630,Current,4y 9m,Medium,Mutual Fund,PROD112522,2023-06-07 00:00:00,441676,4416.76,Pending,June,Q2,2023,Regular,,
YESB75157303,Hooda Trading Co,Pawan Malik,"Plot 826, DLF Phase 1, Gurgaon, HR",YESB0000655,06KSJAX1058H1Z5,1989-07-10,Female,Business Owner,1942704,GGN001,SME,445729,430860,Current,5y 0m,Medium,,,,,,,,,,,,
YESB81036270,Hooda Ventures,Vijay Yadav,"Plot 330, Cyber City, Gurgaon, HR",YESB0000655,06GGNUC9034S1Z0,1984-04-04,Male,Business Owner,4342317,GGN004,SME,694388,751777,Current,8y 5m,Medium,,,,,,,,,,,,
YESB45088462,Yadav Trading Co,Ajay Chaudhary,"Plot 7, Udyog Vihar, Gurgaon, HR",YESB0000655,06NURSV8524K1Z3,1994-06-19,Female,Business Owner,2821104,GGN001,SME,696989,819900,Current,3y 6m,Medium,,,,,,,,,,,,
YESB52315262,Sharma Trading Co,Vikram Chaudhary,"Plot 368, Sohna Road, Gurgaon, HR",YESB0000655,06BTHDZ1281D1Z9,1984-10-24,Female,Business Owner,4560403,GGN001,SME,967969,1128687,Current,8y 0m,Medium,,,,,,,,,,,,
YESB47523542,Chaudhary Solutions,Vijay Sharma,"Plot 599, Udyog Vihar, Gurgaon, HR",YESB0000655,06MPGZR9859E1Z7,1995-05-13,Female,Business Owner,6977704,GGN003,Corporate,1115101,1316342,Current,9y 10m,Medium,,,,,,,,,,,,
YESB63547943,Dalal Solutions,Anil Sharma,"Plot 269, DLF Phase 1, Gurgaon, HR",YESB0000655,06MXCAN4237P1Z5,1985-12-15,Male,Business Owner,5760272,GGN001,Corporate,1285890,1228873,Current,1y 4m,Medium,Loan,PROD100119,2024-06-27 00:00:00,1213976,24279.52,Pending,June,Q2,2024,Regular,,
